40.99414, 10, 9
14.08512, 1, 2
22.97988, 3, 2
19.78501, 3, 4
27.2697, 3, 5
21.37494, 4, 3
13.87511, 0, 2
24.13483, 3, 3
15.10514, 0, 1
26.18974, 4, 4
25.13979, 4, 6
13.09509, 0, 1
16.15515, 2, 2
5.924995, 0, 0
29.6846, 6, 5
6.359991, 0, 0
20.54997, 3, 5
5.909995, 0, 0
32.63948, 7, 7
12.84009, 1, 2
30.44957, 7, 8
30.32958, 5, 9
13.3501, 0, 3
71.7429, 22, 22
35.98435, 9, 7
15.78015, 2, 3
51.74871, 13, 11
29.06963, 6, 5
22.57489, 2, 5
28.81464, 7, 6
6.359991, 0, 0
13.78511, 0, 3
17.11511, 2, 3
16.30515, 2, 4
12.94509, 0, 1
13.09509, 0, 3
38.74424, 9, 11
19.63501, 4, 5
15.30014, 0, 3
14.11512, 0, 1
25.19979, 4, 6
9.420009, 0, 1
14.50513, 0, 4
13.09509, 1, 2
29.7146, 6, 7
29.18962, 6, 5
14.32512, 0, 4
26.48973, 4, 6
14.22012, 0, 1
27.1947, 5, 6
13.2751, 0, 3
31.75452, 7, 8
21.62993, 3, 6
12.91509, 0, 3
23.02487, 3, 5
36.23934, 7, 8
37.66428, 11, 7
36.50933, 8, 11
50.44376, 14, 13
72.91285, 24, 18
5.894995, 0, 0
35.45937, 9, 9
49.3938, 14, 12
35.23438, 7, 7
22.13991, 3, 5
45.41896, 13, 11
56.8635, 17, 12
13.75511, 0, 4
35.18938, 8, 10
6.359991, 0, 0
13.2601, 0, 3
35.05439, 7, 7
13.72511, 0, 2
16.56014, 2, 3
62.63826, 18, 14
15.09014, 0, 4
6.419991, 0, 0
31.67952, 9, 8
15.09014, 0, 3
15.37514, 0, 2
24.46482, 4, 8
26.69972, 4, 7
24.28482, 5, 4
14.47512, 0, 3
15.78015, 0, 3
16.09516, 1, 3
62.62326, 21, 23
6.359991, 0, 0
13.89011, 0, 3
13.84511, 1, 2
23.62485, 4, 5
25.45477, 5, 6
38.84923, 11, 8
13.74011, 0, 3
44.72899, 14, 10
25.04979, 4, 6
13.09509, 0, 3
21.02995, 3, 5
34.51441, 8, 8
37.2893, 11, 6
27.86968, 4, 4
30.23958, 6, 4
20.44498, 3, 4
14.79013, 0, 3
6.359991, 0, 0
79.39259, 19, 26
25.16979, 5, 4
15.18014, 1, 3
20.89496, 3, 3
59.54839, 18, 13
6.089993, 0, 0
46.25893, 12, 14
24.23982, 2, 3
30.31458, 4, 9
54.92858, 14, 15
24.97479, 4, 6
14.77513, 1, 2
24.46482, 3, 3
6.419991, 0, 0
18.79505, 2, 3
14.95514, 1, 2
36.35933, 8, 9
53.30864, 16, 13
9.435009, 0, 1
15.24014, 3, 2
15.73515, 1, 3
53.18865, 15, 13
35.44437, 7, 8
30.16458, 7, 5
25.12479, 3, 6
14.41512, 0, 1
36.13434, 8, 6
32.2045, 8, 7
27.62969, 4, 7
14.85013, 2, 1
24.25482, 2, 8
27.3147, 6, 4
21.01496, 3, 4
6.359991, 0, 0
16.59014, 2, 3
18.52506, 3, 3
105.8815, 38, 27
14.10012, 1, 2
64.51319, 19, 16
39.28421, 12, 10
6.359991, 0, 0
24.7498, 3, 9
6.359991, 0, 0
24.17983, 3, 5
26.50473, 5, 6
66.35812, 20, 13
47.50388, 13, 12
38.50425, 8, 9
27.89968, 5, 6
44.564, 15, 9
47.35389, 15, 11
24.16483, 5, 5
24.40482, 4, 6
45.47896, 13, 20
29.47461, 6, 6
43.67904, 13, 12
49.5438, 13, 13
34.90439, 8, 7
15.46515, 2, 2
12.72008, 1, 1
26.24974, 4, 6
69.05801, 22, 21
5.699997, 0, 0
68.59303, 22, 16
43.01906, 11, 9
24.58481, 3, 6
9.48001, 0, 1
22.66489, 3, 3
16.77013, 2, 3
36.37433, 10, 4
22.06491, 3, 5
73.52782, 24, 18
13.12509, 1, 2
16.09516, 3, 3
14.23512, 1, 2
51.55371, 15, 10
14.08512, 1, 2
15.96016, 1, 2
17.13011, 3, 3
15.06014, 1, 2
56.38352, 18, 15
13.09509, 1, 2
29.18962, 4, 7
28.51465, 6, 7
6.359991, 0, 0
54.10361, 15, 17
12.37508, 1, 2
31.21454, 6, 5
13.84511, 1, 1
13.3351, 0, 2
18.07508, 3, 2
21.97492, 5, 3
33.23946, 10, 4
14.10012, 1, 2
14.10012, 1, 2
31.18454, 7, 5
20.09999, 3, 4
15.07514, 1, 3
31.85951, 8, 5
6.389991, 0, 0
29.54961, 6, 5
25.54477, 5, 3
23.71485, 5, 3
56.7135, 19, 13
14.04011, 1, 2
15.18014, 1, 2
21.11995, 3, 2
26.14475, 6, 6
14.34012, 1, 1
15.82516, 3, 2
9.990022, 0, 1
24.37482, 4, 5
35.38437, 6, 10
22.01991, 3, 4
34.7244, 9, 6
43.28905, 13, 10
14.82013, 1, 3
31.63452, 8, 9
33.07447, 7, 9
25.16979, 6, 4
33.02947, 7, 6
6.359991, 0, 0
27.02971, 5, 6
17.28011, 2, 3
37.0643, 8, 9
23.14487, 3, 4
32.45949, 8, 8
5.909995, 0, 0
37.36429, 9, 6
29.18962, 7, 6
14.11512, 0, 1
15.10514, 1, 2
24.41982, 3, 4
13.09509, 1, 2
14.08512, 0, 2
15.87016, 2, 3
9.49501, 0, 1
24.7348, 5, 5
21.98992, 3, 2
50.45876, 15, 8
30.19458, 7, 6
9.435009, 0, 1
14.76013, 1, 2
46.48392, 13, 9
9.450009, 0, 1
20.11499, 4, 2
24.9148, 4, 6
99.02679, 33, 25
69.53799, 21, 14
22.18491, 2, 3
34.46941, 10, 9
24.25482, 4, 6
27.2547, 6, 5
17.74509, 1, 3
24.9148, 3, 7
55.81354, 18, 15
40.24417, 9, 8
29.18962, 7, 6
28.24466, 4, 5
14.37012, 1, 2
35.90935, 9, 8
27.74968, 3, 6
9.435009, 0, 1
49.5738, 14, 8
28.34966, 6, 6
36.25434, 9, 9
30.74956, 7, 6
9.450009, 0, 1
26.27974, 5, 5
51.9887, 15, 11
39.83919, 10, 7
19.02004, 3, 1
16.62013, 3, 1
34.7094, 6, 8
13.89011, 0, 1
37.33429, 10, 7
50.11377, 14, 12
23.56485, 4, 4
48.35884, 14, 9
34.18442, 7, 8
24.43482, 4, 6
27.98967, 4, 4
23.89484, 4, 5
6.419991, 0, 0
13.95011, 0, 1
30.95955, 7, 7
21.08995, 3, 4
12.97509, 2, 1
65.78814, 19, 16
25.88976, 5, 6
27.44969, 6, 4
36.41933, 7, 10
25.06479, 4, 6
13.81511, 0, 1
14.10012, 1, 2
22.4249, 3, 6
6.359991, 0, 0
15.70515, 1, 2
28.45465, 6, 5
25.54477, 4, 4
23.12987, 3, 2
30.32958, 7, 7
5.909995, 0, 0
24.55481, 4, 4
13.80011, 0, 1
35.51937, 7, 9
5.909995, 0, 0
27.2997, 5, 5
17.17511, 1, 1
50.06878, 17, 14
31.46953, 5, 4
25.24478, 4, 5
30.91455, 7, 4
41.56412, 11, 8
41.27913, 10, 10
41.29413, 11, 7
28.28966, 3, 4
32.71448, 8, 7
25.28978, 6, 5
13.63511, 0, 1
14.08512, 0, 3
36.71932, 9, 7
27.01471, 4, 7
23.23487, 3, 5
55.24356, 16, 11
22.69489, 3, 4
21.32994, 4, 3
5.894995, 0, 0
40.37917, 9, 13
6.359991, 0, 0
38.98423, 10, 9
23.14487, 3, 3
30.61456, 6, 5
23.96984, 5, 5
9.450009, 0, 1
14.49012, 1, 2
48.80883, 13, 11
23.21987, 2, 3
25.12479, 4, 3
13.3651, 0, 1
48.23885, 12, 14
13.2001, 2, 1
47.41388, 14, 13
46.78391, 15, 12
34.6344, 10, 8
21.25495, 0, 1
20.025, 2, 4
6.359991, 0, 0
28.45465, 6, 7
9.450009, 0, 1
91.2871, 30, 19
20.92496, 4, 2
28.18466, 6, 6
45.56896, 13, 8
51.62871, 13, 16
5.894995, 0, 0
24.07483, 4, 5
9.450009, 0, 1
42.1491, 11, 9
25.07979, 4, 4
67.63306, 20, 13
14.05511, 0, 2
13.09509, 0, 1
35.26438, 9, 7
56.27852, 17, 15
64.51319, 21, 15
14.26512, 0, 1
36.97431, 8, 11
5.924995, 0, 0
30.95955, 7, 6
16.12515, 3, 1
31.24454, 7, 7
6.359991, 0, 0
59.86338, 14, 13
18.12007, 2, 2
15.10514, 1, 2
26.14475, 4, 4
13.5901, 1, 2
13.14009, 0, 1
20.62497, 3, 3
34.7694, 10, 9
26.63973, 6, 5
23.39986, 3, 6
46.36393, 13, 9
12.81009, 0, 1
27.52469, 7, 6
13.4251, 1, 2
26.09975, 4, 7
28.78464, 5, 6
21.26995, 3, 5
9.46501, 0, 1
20.65497, 4, 6
25.36478, 4, 6
6.419991, 0, 0
23.18987, 3, 5
24.7648, 3, 3
28.97963, 6, 7
9.48001, 0, 1
24.8848, 5, 6
12.91509, 1, 2
62.05329, 17, 16
29.62461, 4, 7
23.66985, 4, 6
29.7596, 6, 5
14.10012, 1, 2
13.68011, 0, 1
55.48355, 18, 17
25.99475, 6, 7
33.10447, 9, 6
14.14512, 1, 2
32.51949, 6, 8
23.92484, 4, 5
25.19979, 5, 5
28.55965, 6, 7
12.76509, 0, 1
16.05016, 1, 4
42.0891, 11, 13
6.359991, 0, 0
26.50473, 5, 6
22.54489, 4, 6
22.13991, 5, 3
6.089993, 0, 0
15.69015, 1, 3
37.52929, 9, 10
6.374991, 0, 0
28.18466, 5, 7
13.06509, 0, 1
54.86858, 15, 12
5.579998, 0, 0
58.43843, 15, 30
39.26921, 10, 9
49.88878, 16, 10
15.76515, 1, 2
40.06418, 11, 8
26.14475, 5, 5
27.49469, 5, 6
5.894995, 0, 0
30.26958, 6, 6
9.510011, 0, 1
57.10349, 18, 16
31.06455, 6, 5
32.60949, 7, 8
51.32872, 15, 11
45.29897, 12, 9
26.26474, 6, 9
6.419991, 0, 0
19.65001, 3, 3
19.15503, 2, 2
25.15479, 4, 4
41.06914, 9, 12
42.73407, 11, 13
14.92513, 1, 2
33.67444, 9, 9
9.420009, 0, 1
37.94927, 9, 8
13.08009, 1, 2
33.49445, 6, 7
20.72997, 1, 3
50.05378, 13, 11
37.40929, 10, 8
5.954995, 0, 0
24.10483, 4, 6
22.3949, 3, 4
6.284992, 0, 0
12.72008, 0, 3
28.60465, 7, 6
13.03509, 0, 1
23.14487, 3, 3
20.14499, 4, 2
33.17946, 7, 10
29.24962, 4, 7
22.10991, 4, 3
65.51815, 21, 25
30.53957, 6, 6
39.23922, 10, 14
15.64515, 0, 3
14.44512, 0, 4
13.5301, 0, 3
113.4862, 41, 48
15.19514, 0, 3
23.14487, 4, 2
65.78814, 21, 23
24.7798, 6, 5
9.420009, 0, 1
41.68412, 9, 8
41.53412, 10, 10
25.18479, 1, 3
45.34397, 12, 10
13.5001, 0, 1
16.71013, 0, 2
24.56981, 4, 6
58.37844, 17, 21
32.86448, 8, 8
12.52508, 0, 3
34.24442, 10, 10
33.07447, 7, 7
6.359991, 0, 0
23.87984, 4, 5
14.19012, 2, 0
9.675014, 0, 1
43.78403, 12, 8
61.52831, 21, 15
40.76915, 10, 9
43.76903, 11, 9
37.01931, 9, 7
26.14475, 6, 5
24.13483, 4, 4
72.16288, 22, 19
6.419991, 0, 0
30.11959, 8, 7
30.58457, 5, 6
42.56908, 11, 9
24.9448, 4, 6
23.83484, 2, 6
61.25832, 18, 21
28.19966, 7, 6
56.99849, 17, 11
9.435009, 0, 1
34.48441, 8, 7
34.7694, 7, 7
37.37929, 10, 9
17.62509, 3, 2
42.37409, 9, 9
9.420009, 0, 1
20.84996, 2, 4
47.0089, 12, 12
23.86484, 5, 2
15.61515, 1, 1
9.435009, 0, 1
43.97902, 12, 12
15.79515, 2, 3
26.41474, 5, 6
29.02463, 8, 5
22.54489, 4, 4
40.22918, 10, 12
48.40384, 15, 10
35.99935, 9, 6
15.42015, 2, 2
25.94975, 5, 6
43.48404, 11, 10
25.96475, 4, 3
17.4301, 2, 3
20.86496, 3, 3
25.19979, 4, 3
21.13495, 3, 5
16.23015, 2, 2
29.06963, 6, 6
23.36986, 3, 4
56.32352, 17, 15
6.359991, 0, 0
30.83956, 7, 6
6.359991, 0, 0
32.96947, 8, 9
13.98011, 0, 1
23.18987, 5, 5
6.359991, 0, 0
15.85516, 2, 3
6.359991, 0, 0
27.91467, 5, 4
23.21987, 3, 5
45.91394, 12, 14
12.51008, 0, 1
31.19954, 7, 6
22.4849, 4, 6
50.45876, 14, 14
19.45502, 3, 4
5.879995, 0, 0
23.03987, 5, 5
16.56014, 2, 3
22.07991, 3, 3
16.69513, 2, 3
6.359991, 0, 0
14.79013, 1, 2
34.16942, 9, 13
26.68472, 5, 6
35.63936, 9, 9
25.91976, 4, 8
22.24491, 2, 3
13.09509, 1, 2
29.7446, 9, 6
15.58515, 2, 2
39.23922, 8, 9
37.57428, 10, 8
21.16495, 3, 5
14.16012, 1, 2
36.17934, 9, 6
35.42937, 8, 11
9.435009, 0, 1
28.69464, 7, 9
6.359991, 0, 0
40.30417, 11, 9
24.95979, 5, 5
32.47449, 6, 9
15.34514, 2, 2
19.89, 3, 3
29.56461, 6, 3
14.17512, 1, 2
31.18454, 7, 8
56.44352, 15, 11
38.26426, 10, 10
15.34514, 1, 2
15.87016, 0, 1
21.89992, 3, 4
26.71472, 5, 5
12.87009, 0, 1
28.18466, 6, 6
20.05499, 3, 6
29.33962, 4, 5
9.435009, 0, 1
9.435009, 0, 1
16.36514, 2, 3
9.435009, 0, 1
24.8848, 5, 4
23.06987, 4, 4
5.909995, 0, 0
13.18509, 1, 2
41.48912, 9, 12
6.299992, 0, 0
58.93341, 17, 16
9.600013, 0, 1
69.07301, 22, 19
15.10514, 0, 1
49.3788, 17, 11
27.2997, 5, 4
43.90403, 11, 9
24.19483, 4, 4
5.519999, 0, 0
34.42441, 8, 7
80.53254, 28, 18
88.12223, 28, 18
39.23922, 11, 13
27.3597, 6, 4
23.20487, 3, 3
64.3032, 19, 13
77.99764, 26, 16
14.80513, 1, 3
12.91509, 1, 1
22.61989, 4, 3
32.71448, 7, 6
6.359991, 0, 0
38.87923, 8, 9
53.38364, 15, 17
6.359991, 0, 0
27.55469, 6, 6
16.09516, 2, 2
31.19954, 7, 6
15.64515, 2, 3
27.07471, 4, 6
6.359991, 0, 0
26.87972, 5, 7
31.24454, 8, 7
31.33454, 7, 6
52.66367, 15, 12
25.76976, 5, 4
23.59485, 3, 4
57.10349, 18, 12
84.43238, 23, 28
15.09014, 0, 0
24.16483, 4, 5
42.98906, 12, 8
23.29486, 4, 3
14.47512, 0, 1
36.13434, 9, 7
43.09406, 14, 12
9.435009, 0, 1
23.77484, 3, 4
46.27393, 13, 12
26.35474, 5, 3
29.20462, 6, 7
6.359991, 0, 0
20.81996, 4, 3
41.18914, 11, 11
25.16979, 3, 4
19.38002, 3, 3
32.11451, 7, 5
21.31494, 4, 3
25.76976, 5, 6
34.6944, 6, 5
34.24442, 10, 10
9.540011, 0, 1
15.94516, 2, 3
34.25942, 9, 7
42.89907, 13, 7
13.17009, 2, 1
44.29401, 14, 9
12.48008, 2, 1
25.78476, 5, 5
15.09014, 1, 2
54.4786, 15, 11
53.06865, 17, 9
9.48001, 0, 1
25.45477, 5, 4
32.1895, 6, 7
17.14511, 1, 2
9.450009, 0, 1
23.48985, 4, 4
48.16385, 14, 11
71.93789, 23, 15
21.07495, 2, 3
49.63379, 14, 12
23.74484, 5, 3
25.54477, 5, 5
20.83496, 4, 4
52.55867, 15, 9
51.71871, 15, 14
51.17873, 14, 12
24.14983, 6, 4
40.46917, 11, 9
58.15345, 19, 12
14.10012, 0, 2
14.08512, 1, 2
30.49457, 5, 3
35.33937, 9, 7
28.09467, 6, 6
13.4551, 1, 2
9.540011, 0, 1
42.74907, 10, 8
21.13495, 4, 3
13.2901, 1, 2
42.0441, 12, 7
28.22966, 5, 7
9.510011, 0, 1
22.69489, 3, 3
17.86508, 3, 1
13.11009, 0, 0
37.81427, 11, 9
31.22954, 7, 5
23.14487, 4, 6
22.19991, 4, 5
27.71968, 6, 6
6.419991, 0, 0
20.24999, 3, 5
33.95943, 8, 9
41.56412, 12, 10
14.14512, 1, 2
26.92472, 3, 4
15.91516, 1, 2
12.55508, 2, 1
27.95967, 6, 5
33.43445, 8, 5
13.08009, 1, 2
46.39392, 14, 13
41.38413, 13, 9
9.48001, 0, 1
14.49012, 1, 1
27.41969, 4, 5
37.0643, 9, 8
43.43904, 13, 8
25.21478, 5, 3
95.27694, 32, 24
31.40953, 7, 6
13.5751, 0, 2
26.20474, 4, 6
25.64977, 4, 5
38.41425, 11, 8
38.78923, 9, 10
13.71011, 2, 1
22.4549, 4, 3
5.729997, 0, 0
26.36974, 4, 5
45.38897, 12, 9
24.34482, 5, 5
38.65424, 9, 11
5.789996, 0, 0
24.02983, 4, 5
13.09509, 2, 1
26.02475, 4, 6
22.07991, 5, 3
27.2997, 6, 5
32.2945, 8, 5
45.95894, 12, 8
31.22954, 7, 6
16.66513, 3, 1
24.8698, 4, 4
34.19942, 8, 6
61.27332, 16, 17
13.66511, 1, 1
26.20474, 6, 5
36.56932, 10, 7
13.75511, 0, 1
27.2547, 6, 8
5.879995, 0, 0
12.99009, 1, 2
9.525011, 0, 1
25.97975, 5, 5
6.359991, 0, 0
22.84488, 4, 5
23.89484, 5, 7
15.12014, 0, 1
52.57367, 17, 14
108.3714, 41, 36
28.61965, 4, 7
13.15509, 1, 2
12.66008, 1, 0
58.00345, 17, 12
27.3297, 4, 6
6.419991, 0, 0
30.07459, 5, 5
14.83513, 1, 2
24.98979, 4, 7
17.31011, 0, 1
9.46501, 0, 1
12.97509, 0, 2
33.82444, 9, 7
6.359991, 0, 0
29.8646, 8, 6
27.59969, 6, 5
83.05244, 28, 23
21.71993, 3, 6
23.21987, 4, 3
53.48864, 17, 17
68.62302, 24, 23
24.8548, 5, 6
30.70456, 5, 8
6.359991, 0, 0
29.30962, 7, 5
41.33913, 11, 10
23.68485, 5, 6
30.23958, 6, 5
19.8, 3, 3
29.24962, 7, 8
24.23982, 4, 3
59.03841, 19, 15
64.2282, 22, 10
15.61515, 1, 2
14.10012, 1, 2
21.19495, 3, 3
21.97492, 1, 3
21.32994, 3, 5
21.59993, 2, 4
6.359991, 0, 0
13.78511, 0, 1
33.56945, 6, 7
13.69511, 1, 2
38.24926, 8, 9
6.359991, 0, 0
27.86968, 5, 4
21.71993, 3, 5
23.80484, 4, 2
28.00467, 7, 5
14.77513, 2, 2
34.24442, 7, 4
23.23487, 5, 4
25.37978, 4, 6
28.96463, 5, 6
13.09509, 0, 1
20.92496, 3, 3
51.25373, 13, 10
5.909995, 0, 0
53.00866, 14, 13
14.86513, 1, 2
16.14015, 1, 3
29.18962, 6, 6
6.359991, 0, 0
9.49501, 0, 1
14.59513, 2, 1
27.16471, 6, 4
13.2451, 1, 2
48.31385, 12, 11
33.19446, 7, 6
34.57441, 7, 6
23.29486, 2, 4
6.359991, 0, 0
29.7746, 7, 6
23.24986, 4, 4
16.11016, 1, 1
16.09516, 1, 2
15.09014, 0, 1
23.17487, 3, 4
30.35958, 6, 6
12.90009, 1, 2
13.3201, 1, 2
22.67989, 3, 3
22.72489, 2, 3
9.420009, 0, 1
30.85456, 7, 7
47.33889, 14, 11
32.2045, 9, 8
35.00939, 9, 4
29.6396, 6, 4
23.96984, 3, 3
38.29425, 9, 12
23.14487, 4, 4
60.40335, 19, 12
9.555012, 0, 1
57.77846, 19, 14
54.85358, 17, 18
23.18987, 3, 3
64.01821, 21, 13
25.10979, 4, 5
6.359991, 0, 0
15.81015, 3, 1
24.26982, 3, 7
28.31966, 6, 6
6.359991, 0, 0
12.69008, 1, 2
19.54502, 3, 3
49.90378, 15, 9
15.22514, 0, 1
15.01514, 2, 1
51.29873, 13, 16
50.30877, 14, 12
6.359991, 0, 0
32.3695, 8, 5
15.40515, 1, 2
36.92931, 10, 8
25.16979, 5, 6
5.864995, 0, 0
29.35462, 5, 7
13.09509, 1, 2
123.6108, 45, 35
40.54416, 11, 10
28.34966, 8, 7
6.419991, 0, 0
50.00878, 15, 10
13.95011, 1, 1
9.435009, 1, 1
12.85509, 0, 1
14.14512, 1, 2
13.2151, 1, 2
21.97492, 3, 5
30.82456, 7, 5
6.359991, 0, 0
14.16012, 0, 1
51.37372, 17, 15
37.2143, 8, 7
16.00516, 1, 1
24.23982, 3, 3
13.3801, 1, 2
54.2986, 17, 12
6.359991, 0, 0
72.70286, 24, 19
13.77011, 1, 2
6.359991, 0, 0
9.49501, 0, 1
37.2893, 10, 10
6.359991, 0, 0
17.97008, 2, 3
39.7192, 9, 8
31.18454, 5, 8
43.37905, 11, 8
30.95955, 6, 8
13.09509, 1, 2
26.96971, 7, 3
9.510011, 0, 1
28.24466, 6, 5
40.46917, 10, 10
27.16471, 6, 5
13.99511, 1, 2
50.44376, 15, 11
6.359991, 0, 0
23.83484, 4, 5
43.40905, 11, 9
35.38437, 7, 11
6.419991, 0, 0
21.76493, 4, 3
6.359991, 0, 0
22.81488, 3, 5
5.774996, 0, 0
25.46977, 5, 5
14.10012, 0, 1
16.66513, 1, 3
62.75826, 20, 18
34.34941, 7, 9
27.76468, 5, 7
6.299992, 0, 0
27.98967, 8, 6
41.30913, 12, 6
19.905, 3, 4
62.65326, 21, 13
13.14009, 1, 2
14.82013, 0, 1
24.41982, 3, 4
14.22012, 1, 2
28.21466, 6, 6
28.22966, 6, 5
45.11898, 12, 14
13.11009, 1, 2
39.44921, 12, 11
15.36014, 1, 3
14.10012, 0, 3
27.3147, 6, 4
13.09509, 1, 2
28.19966, 6, 6
22.73989, 3, 6
25.19979, 4, 4
25.18479, 5, 5
33.68944, 7, 8
15.03014, 1, 3
25.90476, 5, 5
22.64989, 3, 5
28.22966, 6, 5
37.66428, 8, 7
22.3949, 3, 5
6.419991, 0, 0
21.95992, 3, 7
6.359991, 0, 0
32.78948, 8, 7
19.60501, 3, 4
9.48001, 0, 1
14.70013, 0, 3
15.75015, 2, 4
23.53485, 4, 3
38.24926, 11, 10
38.45925, 9, 7
6.359991, 0, 0
29.30962, 4, 7
20.59497, 3, 4
20.21999, 3, 5
6.359991, 0, 0
13.71011, 1, 2
36.88431, 10, 9
40.78415, 11, 10
31.52953, 9, 6
41.86411, 11, 12
23.21987, 4, 3
21.32994, 2, 4
39.28421, 11, 8
20.08499, 3, 4
14.26512, 1, 3
13.02009, 0, 1
49.64879, 12, 11
13.09509, 1, 2
12.91509, 2, 1
14.97014, 0, 3
12.55508, 0, 1
21.86992, 3, 4
21.41994, 3, 2
30.10459, 8, 6
32.42949, 8, 7
39.13422, 10, 9
41.38413, 13, 9
40.27417, 11, 10
14.11512, 0, 1
70.48295, 24, 17
9.49501, 0, 1
45.65895, 14, 11
27.1947, 7, 6
16.09516, 1, 2
14.32512, 1, 2
13.14009, 1, 2
13.83011, 1, 2
45.28397, 12, 10
14.41512, 0, 1
13.11009, 0, 1
33.40445, 9, 9
6.359991, 0, 0
15.76515, 1, 3
12.54008, 0, 1
26.44473, 5, 5
14.07012, 0, 1
15.10514, 1, 1
23.21987, 2, 3
9.525011, 0, 1
31.70952, 7, 7
14.70013, 0, 3
12.49508, 1, 2
26.83472, 6, 5
88.03223, 30, 24
13.09509, 2, 1
14.25012, 0, 3
15.91516, 1, 4
13.2451, 0, 3
58.55843, 20, 14
14.46012, 0, 3
24.17983, 5, 3
27.85468, 6, 6
6.359991, 0, 0
15.22514, 1, 2
33.19446, 7, 8
9.435009, 0, 1
9.420009, 0, 1
26.29474, 5, 4
27.1797, 6, 6
71.6529, 24, 23
37.2743, 9, 6
16.11016, 1, 2
26.47473, 2, 6
25.94975, 3, 7
15.09014, 1, 2
15.07514, 1, 2
29.57961, 5, 6
29.8046, 7, 8
26.20474, 5, 7
6.359991, 0, 0
16.29015, 1, 3
