Episode, Reward
387, 29.99959, 3, 8
388, 29.99959, 6, 5
389, 29.99959, 3, 10
390, 29.99959, 6, 6
391, 29.99959, 4, 7
392, 17.14511, 1, 4
393, 29.99959, 4, 8
394, 29.56461, 6, 5
395, 29.99959, 3, 9
396, 29.99959, 6, 6
397, 29.99959, 3, 6
398, 29.99959, 7, 6
399, 29.99959, 4, 8
400, 27.80968, 5, 5
401, 29.99959, 4, 9
402, 29.99959, 6, 5
403, 29.99959, 4, 8
404, 29.99959, 7, 8
405, 29.99959, 2, 9
406, 21.53993, 3, 5
407, 29.99959, 3, 9
408, 29.99959, 7, 5
409, 29.99959, 3, 8
410, 29.99959, 7, 7
411, 29.99959, 3, 8
412, 29.99959, 6, 7
413, 29.99959, 3, 9
414, 25.04979, 5, 7
415, 29.99959, 4, 7
416, 18.90004, 1, 3
417, 29.99959, 5, 8
418, 26.80472, 5, 5
419, 29.99959, 3, 10
420, 17.85008, 1, 3
421, 29.99959, 4, 11
422, 18.61505, 1, 5
423, 29.99959, 4, 10
424, 29.99959, 7, 5
425, 29.99959, 4, 9
426, 29.99959, 7, 7
427, 29.99959, 3, 9
428, 29.99959, 7, 8
429, 29.99959, 4, 7
430, 29.99959, 7, 5
431, 29.99959, 4, 8
432, 17.26511, 1, 3
433, 29.99959, 3, 9
434, 29.99959, 5, 6
435, 29.99959, 3, 7
436, 22.04991, 4, 4
437, 29.99959, 3, 7
438, 29.99959, 6, 6
439, 29.99959, 4, 7
440, 25.12479, 5, 5
441, 29.99959, 3, 9
442, 29.99959, 6, 6
443, 29.99959, 3, 8
444, 21.29994, 3, 5
445, 29.99959, 2, 10
446, 21.44994, 3, 4
447, 29.99959, 3, 7
448, 28.91963, 5, 5
449, 29.99959, 3, 9
450, 21.64493, 4, 6
451, 29.99959, 4, 9
452, 29.99959, 5, 6
453, 29.99959, 3, 8
454, 29.99959, 7, 5
455, 29.99959, 3, 9
456, 29.99959, 6, 4
457, 29.99959, 4, 7
458, 22.69489, 3, 5
459, 29.99959, 4, 7
460, 21.50994, 3, 5
461, 29.99959, 3, 9
462, 25.45477, 5, 5
463, 29.99959, 4, 8
464, 21.05995, 3, 4
465, 29.99959, 4, 8
466, 29.99959, 6, 5
467, 28.07967, 2, 7
468, 29.99959, 7, 6
469, 29.99959, 2, 8
470, 29.99959, 6, 6
471, 29.99959, 3, 8
472, 25.13979, 4, 5
473, 29.99959, 3, 9
474, 29.99959, 6, 5
475, 29.99959, 4, 8
476, 21.52493, 3, 5
477, 29.99959, 4, 8
478, 24.58481, 5, 5
479, 29.12963, 2, 7
480, 22.13991, 3, 4
481, 29.99959, 3, 9
482, 21.19495, 4, 4
483, 29.99959, 4, 8
484, 26.36974, 6, 5
485, 29.99959, 4, 6
486, 29.99959, 8, 7
487, 29.99959, 3, 9
488, 29.99959, 8, 9
489, 29.99959, 2, 8
490, 24.44982, 5, 6
491, 29.99959, 4, 7
492, 29.99959, 6, 4
493, 29.99959, 3, 8
494, 29.99959, 8, 6
495, 29.99959, 3, 7
496, 19.14003, 1, 4
497, 29.99959, 3, 9
498, 18.63005, 1, 5
499, 29.99959, 3, 9
500, 29.99959, 6, 7
501, 29.99959, 3, 8
502, 21.91492, 3, 3
503, 27.16471, 2, 7
504, 29.99959, 6, 6
505, 29.99959, 3, 8
506, 29.99959, 6, 5
507, 29.99959, 2, 9
508, 18.30007, 1, 3
509, 28.06467, 2, 7
510, 29.99959, 6, 7
511, 28.34966, 3, 7
512, 29.99959, 8, 8
513, 29.99959, 3, 8
514, 29.99959, 6, 5
515, 29.99959, 4, 10
516, 29.99959, 7, 6
517, 29.99959, 2, 9
518, 29.99959, 5, 4
519, 29.99959, 4, 9
520, 29.7296, 5, 4
521, 29.99959, 3, 8
522, 29.99959, 6, 5
523, 29.99959, 3, 9
524, 29.99959, 6, 5
525, 28.60465, 2, 7
526, 22.07991, 3, 4
527, 29.99959, 3, 8
528, 18.30007, 1, 3
529, 29.99959, 4, 8
530, 29.99959, 8, 4
531, 29.99959, 4, 8
532, 29.99959, 8, 5
533, 29.99959, 3, 8
534, 17.11511, 1, 2
535, 29.99959, 4, 7
536, 29.99959, 7, 5
537, 29.99959, 3, 8
538, 29.99959, 8, 5
539, 27.3447, 2, 6
540, 29.99959, 8, 8
541, 29.99959, 2, 9
542, 17.22011, 1, 4
543, 29.99959, 3, 10
544, 29.99959, 6, 5
545, 29.99959, 4, 8
546, 24.49481, 4, 6
547, 27.2397, 2, 6
548, 29.99959, 7, 7
549, 29.99959, 4, 9
550, 29.99959, 7, 4
551, 29.99959, 4, 9
552, 29.99959, 6, 6
553, 29.99959, 2, 10
554, 21.50994, 4, 5
555, 29.99959, 4, 9
556, 21.46494, 3, 4
557, 27.14971, 2, 6
558, 22.16991, 3, 5
559, 29.99959, 3, 9
560, 29.99959, 7, 6
561, 29.26462, 2, 7
562, 29.99959, 6, 5
563, 29.99959, 3, 9
564, 29.99959, 7, 6
565, 29.99959, 3, 9
566, 21.59993, 4, 5
567, 29.99959, 3, 9
568, 29.99959, 7, 5
569, 29.99959, 4, 7
570, 29.99959, 5, 5
571, 29.99959, 4, 8
572, 29.99959, 7, 7
573, 29.99959, 3, 9
574, 29.99959, 7, 7
575, 29.99959, 2, 8
576, 29.99959, 8, 7
577, 29.99959, 2, 8
578, 29.99959, 7, 5
579, 29.99959, 4, 8
580, 18.61505, 1, 3
581, 29.99959, 2, 7
582, 29.99959, 6, 6
583, 29.99959, 2, 9
584, 21.59993, 3, 5
585, 29.99959, 3, 9
586, 29.99959, 7, 6
587, 29.99959, 2, 9
588, 29.99959, 7, 7
589, 29.99959, 4, 8
590, 29.99959, 6, 5
591, 29.99959, 2, 9
592, 29.99959, 7, 6
593, 28.60465, 2, 7
594, 29.99959, 7, 4
595, 27.14971, 2, 8
596, 21.43494, 3, 4
597, 29.99959, 2, 10
598, 22.04991, 3, 4
599, 29.99959, 4, 8
600, 24.68981, 6, 6
601, 29.99959, 4, 8
602, 29.99959, 7, 5
603, 29.99959, 4, 9
604, 29.99959, 6, 5
605, 28.58965, 2, 7
606, 29.99959, 7, 4
607, 29.99959, 3, 10
608, 21.32994, 3, 4
609, 29.99959, 2, 8
610, 25.16979, 6, 6
611, 29.99959, 3, 7
612, 29.99959, 6, 6
613, 29.99959, 2, 9
614, 29.99959, 8, 8
615, 27.13471, 2, 7
616, 29.99959, 7, 7
617, 29.99959, 2, 8
618, 29.99959, 6, 6
619, 29.99959, 4, 7
620, 29.99959, 7, 6
621, 29.99959, 2, 7
622, 20.96996, 4, 3
623, 29.99959, 3, 8
624, 29.99959, 7, 6
625, 29.99959, 2, 8
626, 22.18491, 3, 4
627, 29.99959, 3, 9
628, 29.99959, 8, 7
629, 29.99959, 4, 8
630, 21.59993, 3, 6
631, 27.67468, 2, 6
632, 29.99959, 7, 8
633, 29.99959, 3, 9
634, 29.99959, 6, 6
635, 29.99959, 4, 6
636, 29.99959, 6, 4
637, 29.99959, 3, 6
638, 29.99959, 6, 7
639, 29.99959, 4, 8
640, 21.35994, 4, 4
641, 29.99959, 3, 8
642, 29.99959, 5, 4
643, 29.99959, 4, 9
644, 21.25495, 3, 4
645, 29.99959, 2, 7
646, 29.99959, 8, 8
647, 29.99959, 4, 7
648, 29.99959, 5, 4
649, 29.99959, 4, 8
650, 29.99959, 8, 6
651, 29.99959, 2, 8
652, 29.99959, 6, 6
653, 29.99959, 3, 10
654, 26.57973, 6, 6
655, 29.99959, 5, 8
656, 29.99959, 7, 6
657, 29.99959, 3, 6
658, 29.99959, 7, 5
659, 29.99959, 3, 6
660, 29.99959, 7, 4
661, 29.99959, 3, 8
662, 29.99959, 8, 6
663, 29.99959, 3, 8
664, 29.02463, 5, 4
665, 29.99959, 5, 7
666, 29.99959, 8, 5
667, 29.99959, 4, 9
668, 29.99959, 7, 5
669, 29.99959, 4, 8
670, 26.23474, 5, 5
671, 29.99959, 3, 8
672, 24.7648, 5, 3
673, 29.99959, 3, 9
674, 25.82976, 6, 4
675, 29.99959, 4, 9
676, 24.52481, 5, 6
677, 29.99959, 3, 7
678, 29.99959, 6, 6
679, 29.99959, 3, 8
680, 29.99959, 6, 4
681, 29.24962, 2, 7
682, 21.37494, 3, 4
683, 29.99959, 3, 9
684, 29.99959, 7, 6
685, 29.99959, 2, 10
686, 29.99959, 7, 7
687, 29.99959, 4, 7
688, 29.99959, 6, 5
689, 28.58965, 3, 8
690, 21.62993, 3, 4
691, 29.99959, 2, 8
692, 21.55493, 3, 5
693, 28.18466, 2, 6
694, 29.99959, 6, 4
695, 29.99959, 4, 8
696, 29.99959, 8, 6
697, 27.14971, 3, 6
698, 17.32511, 1, 2
699, 29.99959, 3, 9
700, 25.21478, 6, 4
701, 29.99959, 4, 6
702, 26.18974, 5, 4
703, 29.99959, 2, 8
704, 21.82492, 3, 4
705, 29.99959, 3, 7
706, 25.25978, 5, 6
707, 29.99959, 2, 9
708, 28.25966, 5, 4
709, 29.99959, 3, 7
710, 29.99959, 7, 6
711, 29.99959, 4, 9
712, 29.99959, 7, 6
713, 29.99959, 3, 8
714, 25.66477, 5, 6
715, 29.99959, 2, 8
716, 29.99959, 7, 6
717, 29.99959, 4, 8
718, 29.99959, 8, 7
719, 29.99959, 2, 9
720, 21.46494, 3, 4
721, 29.99959, 2, 9
722, 29.99959, 8, 5
723, 29.99959, 4, 8
724, 29.99959, 7, 6
725, 27.55469, 3, 7
726, 29.99959, 6, 4
727, 29.99959, 2, 8
728, 17.20511, 1, 2
729, 29.99959, 4, 7
730, 22.06491, 4, 5
731, 29.99959, 3, 8
732, 29.99959, 6, 6
733, 29.99959, 4, 7
734, 21.53993, 3, 7
735, 29.99959, 4, 7
736, 25.91976, 5, 6
737, 29.99959, 3, 9
738, 24.28482, 4, 4
739, 29.99959, 3, 8
740, 29.99959, 7, 8
741, 29.99959, 3, 8
742, 29.99959, 6, 5
743, 29.99959, 4, 8
744, 29.99959, 6, 6
745, 29.99959, 4, 7
746, 27.61469, 6, 6
747, 29.99959, 2, 7
748, 29.99959, 7, 5
749, 29.99959, 4, 8
750, 29.99959, 7, 5
751, 29.99959, 3, 9
752, 29.99959, 7, 5
753, 29.99959, 4, 6
754, 29.99959, 7, 5
755, 29.99959, 3, 6
756, 29.99959, 8, 5
757, 29.99959, 3, 8
758, 29.99959, 6, 5
759, 29.99959, 2, 10
760, 25.61977, 4, 5
761, 29.99959, 2, 7
762, 29.99959, 6, 5
763, 29.99959, 3, 8
764, 29.99959, 6, 5
765, 27.16471, 2, 7
766, 21.40494, 3, 4
767, 29.99959, 3, 9
768, 29.99959, 5, 4
769, 29.99959, 3, 9
770, 29.99959, 7, 7
771, 27.2547, 2, 7
772, 29.99959, 7, 7
773, 29.99959, 4, 8
774, 26.71472, 5, 6
775, 29.99959, 3, 8
776, 29.99959, 7, 6
777, 29.99959, 3, 8
778, 29.99959, 7, 7
779, 29.99959, 4, 6
780, 17.17511, 1, 3
781, 29.99959, 2, 9
782, 29.99959, 7, 5
783, 29.99959, 4, 7
784, 29.99959, 7, 6
785, 29.99959, 3, 6
786, 21.23995, 3, 4
787, 29.99959, 2, 10
788, 29.99959, 6, 7
789, 27.2097, 2, 6
790, 25.84476, 6, 7
791, 29.99959, 3, 8
792, 29.99959, 8, 6
793, 29.99959, 3, 9
794, 21.38994, 4, 4
795, 29.99959, 2, 9
796, 29.32462, 8, 6
797, 29.99959, 4, 9
798, 25.75476, 5, 6
799, 29.99959, 3, 9
800, 29.99959, 7, 9
801, 29.99959, 3, 9
802, 29.99959, 9, 7
803, 29.99959, 3, 9
804, 25.00479, 5, 6
805, 29.99959, 3, 8
806, 21.01496, 3, 3
807, 27.1797, 2, 6
808, 21.58493, 3, 6
809, 29.99959, 2, 8
810, 29.99959, 7, 5
811, 29.99959, 4, 7
812, 29.99959, 6, 5
813, 29.99959, 3, 8
814, 18.70505, 1, 4
815, 29.99959, 4, 8
816, 28.36466, 5, 5
817, 29.99959, 5, 8
818, 23.00987, 3, 4
819, 29.99959, 4, 7
820, 29.99959, 6, 6
821, 29.99959, 3, 7
822, 21.86992, 3, 4
823, 29.99959, 4, 7
824, 22.82988, 3, 5
825, 29.99959, 4, 8
826, 29.99959, 7, 6
827, 29.99959, 4, 7
828, 21.79492, 3, 4
829, 29.99959, 3, 9
830, 29.99959, 7, 7
831, 29.99959, 4, 8
832, 28.66464, 5, 4
833, 29.99959, 3, 9
834, 21.49494, 4, 4
835, 29.99959, 4, 8
836, 22.00492, 3, 4
837, 27.1797, 2, 5
838, 29.99959, 6, 6
839, 29.99959, 3, 9
840, 29.99959, 8, 6
841, 29.99959, 3, 8
842, 24.9148, 6, 7
843, 29.99959, 3, 9
844, 29.6696, 5, 4
845, 29.99959, 2, 8
846, 29.99959, 6, 5
847, 29.99959, 4, 7
848, 29.99959, 6, 5
849, 27.13471, 2, 8
850, 29.99959, 7, 4
851, 29.20462, 3, 6
852, 29.99959, 5, 6
853, 0.015, 1, 0
854, 29.99959, 3, 5
855, 29.99959, 7, 6
856, 29.99959, 4, 6
857, 22.4399, 3, 5
858, 29.99959, 4, 8
859, 29.99959, 7, 6
860, 29.99959, 4, 9
861, 21.52493, 3, 5
862, 29.99959, 3, 9
863, 25.94975, 6, 5
864, 29.99959, 3, 7
865, 21.67493, 4, 6
866, 28.58965, 2, 8
867, 25.75476, 5, 5
868, 29.99959, 3, 8
869, 29.99959, 8, 7
870, 29.99959, 4, 8
871, 29.99959, 7, 7
872, 29.99959, 4, 8
873, 29.99959, 6, 6
874, 29.99959, 3, 8
875, 29.99959, 7, 5
876, 29.99959, 4, 8
877, 19.06503, 1, 4
878, 29.99959, 2, 7
879, 17.14511, 1, 3
880, 27.44969, 2, 6
881, 25.70976, 5, 5
882, 29.99959, 3, 9
883, 26.69972, 6, 5
884, 29.99959, 4, 9
885, 29.99959, 7, 6
886, 29.99959, 4, 9
887, 21.43494, 3, 3
888, 29.99959, 2, 9
889, 29.99959, 7, 8
890, 29.99959, 4, 11
891, 19.00504, 1, 4
892, 29.99959, 3, 8
893, 22.88988, 3, 3
894, 29.99959, 4, 8
895, 29.99959, 7, 6
896, 29.99959, 4, 8
897, 17.14511, 1, 3
898, 29.99959, 2, 9
899, 29.99959, 7, 6
900, 29.99959, 3, 10
901, 18.58505, 1, 3
902, 27.43469, 2, 7
903, 29.99959, 6, 4
904, 29.99959, 3, 9
905, 26.35474, 5, 6
906, 29.99959, 4, 8
907, 29.99959, 6, 4
908, 29.99959, 3, 8
909, 17.19011, 1, 3
910, 29.99959, 3, 8
911, 24.97479, 5, 5
912, 29.99959, 4, 7
913, 29.99959, 7, 5
914, 29.99959, 3, 7
915, 17.29511, 1, 2
916, 29.99959, 3, 8
917, 22.51489, 3, 4
918, 29.99959, 2, 8
919, 21.98992, 3, 4
920, 29.99959, 4, 6
921, 29.99959, 6, 6
922, 29.99959, 3, 9
923, 29.99959, 8, 6
924, 29.99959, 3, 9
925, 29.99959, 6, 5
926, 27.1797, 2, 7
927, 21.46494, 3, 3
928, 29.99959, 3, 7
929, 26.89472, 6, 6
930, 29.99959, 3, 8
931, 29.99959, 7, 6
932, 27.2097, 2, 6
933, 21.43494, 3, 3
934, 29.99959, 4, 7
935, 29.99959, 6, 6
936, 27.56969, 2, 6
937, 18.58505, 1, 2
938, 27.13471, 2, 7
939, 23.92484, 3, 6
940, 29.24962, 2, 8
941, 26.15975, 5, 6
942, 29.99959, 4, 7
943, 17.5501, 1, 3
944, 29.99959, 3, 7
945, 24.50981, 4, 5
946, 29.99959, 2, 7
947, 26.03975, 5, 4
948, 29.99959, 2, 8
949, 29.99959, 9, 7
950, 29.99959, 3, 7
951, 21.58493, 3, 5
952, 29.99959, 4, 7
953, 29.99959, 6, 4
954, 27.1947, 2, 7
955, 29.99959, 7, 7
956, 29.99959, 3, 7
957, 29.99959, 6, 6
958, 29.99959, 2, 9
959, 22.19991, 3, 6
960, 29.99959, 4, 7
961, 21.17995, 4, 3
962, 29.99959, 3, 8
963, 18.67505, 1, 6
964, 29.99959, 3, 8
965, 29.99959, 7, 7
966, 29.99959, 3, 8
967, 29.99959, 7, 7
968, 29.99959, 3, 7
969, 29.99959, 6, 4
970, 29.99959, 4, 6
971, 29.99959, 5, 5
972, 29.99959, 4, 9
973, 29.99959, 6, 6
974, 29.99959, 3, 6
975, 29.99959, 8, 7
976, 29.99959, 4, 9
977, 23.47486, 3, 3
978, 29.99959, 3, 8
979, 29.99959, 7, 7
980, 29.99959, 4, 7
981, 29.99959, 7, 6
982, 29.99959, 3, 8
983, 21.44994, 3, 6
984, 29.99959, 3, 9
985, 21.52493, 3, 6
986, 28.76964, 2, 9
987, 17.4601, 1, 2
988, 29.99959, 3, 9
989, 21.58493, 3, 7
990, 29.99959, 3, 10
991, 29.99959, 8, 7
992, 29.99959, 4, 8
993, 22.3049, 4, 4
994, 29.99959, 2, 9
995, 29.99959, 7, 6
996, 29.99959, 3, 8
997, 28.55965, 6, 4
998, 29.99959, 2, 7
