Episode, Reward
1, 22.52989, 1, 0
2, 29.99959, 7, 6
3, 29.99959, 7, 5
4, 29.99959, 6, 5
5, 29.99959, 7, 7
6, 23.60985, 4, 3
7, 29.99959, 6, 6
8, 29.99959, 7, 8
9, 29.99959, 7, 7
10, 13.2151, 1, 2
11, 29.99959, 7, 7
12, 29.99959, 7, 6
13, 22.19991, 3, 4
14, 29.99959, 6, 5
15, 22.81488, 4, 3
16, 29.99959, 7, 6
17, 29.99959, 6, 6
18, 13.2151, 1, 2
19, 22.73989, 4, 3
20, 29.99959, 7, 6
21, 13.2151, 1, 2
22, 29.99959, 6, 6
23, 13.2151, 1, 2
24, 29.99959, 6, 5
25, 29.99959, 7, 8
26, 29.99959, 8, 6
27, 29.99959, 8, 6
28, 29.99959, 7, 8
29, 27.04471, 7, 7
30, 17.59509, 3, 2
31, 29.99959, 7, 6
32, 29.99959, 7, 7
33, 29.99959, 7, 5
34, 29.99959, 6, 6
35, 20.09999, 3, 3
36, 29.99959, 6, 7
37, 29.99959, 7, 7
38, 13.2151, 1, 2
39, 29.99959, 6, 5
40, 29.99959, 8, 8
41, 22.72489, 4, 3
42, 29.99959, 6, 5
43, 29.99959, 6, 5
44, 29.99959, 7, 7
45, 29.99959, 7, 8
46, 13.2151, 1, 2
47, 29.99959, 6, 6
48, 29.99959, 7, 7
49, 24.7198, 5, 4
50, 29.99959, 7, 5
51, 29.99959, 7, 7
52, 29.99959, 6, 7
53, 29.99959, 7, 7
54, 29.99959, 6, 7
55, 29.99959, 7, 7
56, 29.99959, 6, 7
57, 29.99959, 7, 7
58, 29.99959, 7, 7
59, 29.99959, 6, 5
60, 19.32002, 3, 3
61, 29.99959, 6, 6
62, 29.99959, 7, 7
63, 29.99959, 8, 4
64, 23.83484, 4, 3
65, 23.75984, 5, 2
66, 27.65969, 7, 6
67, 21.68993, 4, 3
68, 17.83508, 3, 3
69, 29.99959, 8, 6
70, 29.99959, 6, 5
71, 29.99959, 8, 7
72, 29.99959, 8, 5
73, 29.99959, 8, 7
74, 29.99959, 7, 7
